Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/21/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
British Virgin Islands,VGB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36687.05451,36565.82939,37654.27428,39026.65456,40472.66295,42118.35626,42491.45402,39667.1916,40043.19017,36798.69903,31301.00173,29525.471,29284.75729,29389.05767,,
Vietnam,VNM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,376.6193252,382.0112831,383.8012199,388.7066765,399.7042374,419.859925,431.8817238,448.0271536,476.7757484,505.1100338,539.6081214,581.0760828,625.5842688,667.1428597,696.6100202,721.2356681,761.6101712,800.2599286,842.3655168,891.8711814,950.1299117,1012.370707,1073.0128,1138.873683,1191.998753,1244.037152,1310.370273,1377.133984,1433.129144,1493.56251,1565.020497,1651.234675,1735.290954,1834.651595
Vanuatu,VUT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,2400.021064,2070.29832,2103.612749,2273.952785,2529.886059,2710.384281,2675.272744,2611.269654,2478.195782,2379.136303,2356.719372,2564.653985,2572.466652,2563.239998,2508.619083,2662.602517,2625.162771,2630.530366,2709.341433,2777.022822,2736.12334,2839.932473,2679.655543,2481.522931,2522.922814,2556.899434,2625.269068,2777.665956,2850.723048,2962.008224,2987.93517,2965.802434,2932.872081,2916.639353,2907.610231,2909.775418,2823.707829,2873.692937,2939.520707
World,WLD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3696.87315,3805.636838,3949.268268,4070.276692,4254.340942,4400.748488,4559.4298,4665.442714,4856.089764,5047.844909,5184.7298,5297.897251,5491.745155,5738.842096,5742.315518,5678.198232,5876.942315,6003.957232,6134.08298,6278.186526,6285.921494,6296.16677,6208.556148,6248.515967,6418.519318,6544.022536,6646.365562,6767.553811,6956.78787,7090.057834,7172.547413,7157.918274,7173.673057,7173.987817,7280.646334,7389.726589,7530.737736,7699.602858,7786.34802,7932.524057,8172.629286,8222.100341,8293.676727,8428.105858,8693.748741,8915.315594,9184.826505,9456.070289,9509.826068,9231.311353,9513.617798,9701.33034,9826.181501,9963.025817,10126.0836,10293.30349,10428.48323,10633.997
Samoa,WSM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,2205.609977,2201.396941,2217.156452,2293.288434,2411.072109,2416.355213,2375.514259,2454.807306,2333.764682,2263.273123,2238.365278,2307.325323,2227.608084,2357.152358,2509.763369,2512.489995,2556.013867,2600.239269,2766.531042,2942.411939,3052.564998,3171.008606,3296.902352,3412.028304,3456.822436,3651.350951,3663.276816,3462.609224,3453.434298,3624.572902,3609.737119,3510.924883,3524.595649,3555.056033,3782.404853,3851.011967
Kosovo,XKX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.837833,2436.039671,2417.321629,2560.142448,2625.235086,2781.731837,2883.73864,3069.098057,3125.068089,3203.662885,3283.211938,3411.782819,3482.951136,3565.133134,3612.40082,3802.0484,3925.378148,4068.210077
"Yemen, Rep.",YEM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.5828049,984.4300579,1012.151385,1000.715818,1018.886468,1032.52087,1041.703494,1061.490766,1092.801072,1102.613057,1138.24712,1148.427594,1160.243217,1170.143572,1182.898227,1214.704642,1219.007438,1225.472363,1235.811565,1249.033654,1309.231935,1112.351911,1108.894978,1132.097463,1101.117227,674.8635359,432.3861039,
South Africa,ZAF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4527.251627,4579.635087,4735.474222,4950.75772,5202.430149,5374.419748,5463.868598,5701.413047,5779.809969,5889.678297,6030.656444,6116.413857,6046.31933,6149.202097,6348.583204,6285.580486,6261.706141,6098.738765,6126.988986,6201.682392,6447.094338,6620.850836,6427.623012,6150.041537,6305.916114,6084.252796,5951.199035,5948.618294,6070.9012,6085.949324,5934.224116,5739.733312,5485.441127,5423.58795,5474.19693,5528.169471,5657.32791,5706.174804,5643.261485,5688.308512,5837.885178,5912.670121,6045.963188,6142.940312,6343.029747,6599.356525,6892.362413,7185.752999,7337.840174,7145.784123,7275.382112,7416.713882,7475.780825,7551.963386,7582.552726,7575.17477,7519.505596,7524.511184
Zambia,ZMB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1508.442691,1482.519826,1400.839575,1401.462173,1523.541449,1722.080305,1576.266198,1649.197707,1618.481334,1560.805351,1582.773185,1528.736094,1612.68811,1542.14233,1584.672681,1495.658047,1534.849911,1415.598268,1375.877524,1289.660467,1284.251288,1317.603856,1237.591195,1173.098581,1131.459905,1113.956562,1088.309066,1084.895246,1120.509507,1078.704775,1044.970607,1017.655973,974.8938576,1015.111391,903.8915249,905.5546419,935.5299386,943.8554693,913.4123619,928.8635825,938.3511567,961.4999316,978.0534306,1018.361971,1061.197731,1107.728175,1163.302727,1226.540548,1285.864528,1365.402344,1463.213573,1499.728311,1565.900334,1595.915037,1620.82329,1618.457665,1629.590305,1646.143835
Zimbabwe,ZWE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,897.5235205,923.7953537,906.9017332,932.4449339,892.5205134,906.5503498,891.4098827,935.8620472,924.5206521,1006.621674,1194.171388,1257.986871,1317.311639,1306.506345,1347.444334,1279.409976,1246.046428,1126.003395,1062.626024,1062.994206,1175.135244,1274.683377,1259.195981,1230.393674,1161.40584,1196.635201,1178.558627,1151.446711,1198.304531,1222.647262,1272.051034,1309.004996,1164.253595,1152.450443,1234.966182,1214.693461,1317.509864,1330.676287,1347.9718,1317.968845,1261.163088,1264.430623,1139.590072,935.930159,871.6671065,811.5629544,772.4725871,732.7699838,593.1272475,652.2887328,719.9795163,813.8340116,913.5306304,942.0386593,939.7802723,933.5032667,917.5637197,927.398658
